//npcId - hitpoints attackAnim defenceAnim deathAnim attackDelay deathDelay respawnDelay maxHit attackStyle attackGfx attackProjectile agressivenessType
7140 - 880 -1 -1 -1 5 1 60 110 MELEE -1 -1 AGRESSIVE
//Boris - 24
7158 - 110 8785 8793 8790 5 1 60 20 MELEE -1 -1 PASSIVE
//Imre - 24
7159 - 540 8785 8793 8790 5 1 60 60 MELEE -1 -1 PASSIVE
//Yuri - 24
7160 - 960 8785 8793 8790 5 1 60 104 MELEE -1 -1 PASSIVE
//Joseph - 24
7161 - 80 -1 -1 -1 4 1 60 14 MELEE -1 -1 AGRESSIVE
//Nikolai - 24
7162 - 80 -1 -1 -1 4 1 60 14 MELEE -1 -1 AGRESSIVE
//Eduard - 24
7329 - 5560 8222 8224 8226 4 4 0 160 SPECIAL -1 -1 PASSIVE
//Lev - 24
7330 - 5560 8222 8224 8226 4 4 0 160 SPECIAL -1 -1 PASSIVE
//Georgy - 24
7331 - 430 8032 8034 8033 4 4 0 42 MELEE -1 -1 PASSIVE
//Svetlana - 24
7332 - 430 8032 8034 8033 4 4 0 42 MELEE -1 -1 PASSIVE
//Irina - 24
7339 - 6200 7879 7878 7880 4 4 0 215 SPECIAL -1 -1 PASSIVE
//Alexis - 24
7340 - 6200 7879 7878 7880 4 4 0 215 SPECIAL -1 -1 PASSIVE
//Milla - 24
7341 - 5280 7980 7981 7692 4 4 0 140 SPECIAL -1 -1 PASSIVE
//Galina - 24
7342 - 5280 7980 7981 7692 4 4 0 140 SPECIAL -1 -1 PASSIVE
//Sofiya - 24
7343 - 7540 8183 8185 8184 4 4 0 244 SPECIAL -1 -1 PASSIVE
//Ksenia - 24
7344 - 7540 8183 8185 8184 4 4 0 244 SPECIAL -1 -1 PASSIVE
//Yadviga - 24
7349 - 6670 7693 7691 7979 4 4 0 229 MELEE -1 -1 PASSIVE
//Nikita - 24
7350 - 6670 7693 7691 7979 4 4 0 229 MELEE -1 -1 PASSIVE
//Vera - 24
7356 - 4760 7834 7832 7833 4 4 0 152 MAGE -1 -1 PASSIVE
//Zoja - 24
7357 - 4760 7844 7842 7843 4 4 0 150 MELEE -1 -1 PASSIVE
//Liliya - 24
7358 - 4760 7844 7842 7843 4 4 0 150 MELEE -1 -1 PASSIVE
//Big Wolf - 73
7359 - 4760 8183 8185 8184 4 4 0 152 MELEE -1 -1 PASSIVE
//Wolf - 25
7360 - 4760 8183 8185 8184 4 4 0 152 MELEE -1 -1 PASSIVE
//Ice wolf - 96
7361 - 620 8257 8256 8258 3 3 0 50 SPECIAL -1 -1 PASSIVE
//Cyclops - 56
7362 - 620 8257 8256 8258 3 3 0 50 SPECIAL -1 -1 PASSIVE
//Cyclops - 76
7375 - 6940 7946 7948 7947 4 4 0 230 SPECIAL -1 -1 PASSIVE
//Cyclops - 56
7376 - 6940 7946 7948 7947 4 4 0 230 SPECIAL -1 -1 PASSIVE
//Cyclops - 76
7379 - 900 8965 8966 8967 6 1 60 170 MELEE -1 -1 PASSIVE
//Zombie rat - 3
7379 - 900 8965 8966 8967 6 1 60 170 MELEE -1 -1 PASSIVE
//Zombie rat - 3
7380 - 1200 -1 -1 -1 4 1 60 89 MELEE -1 -1 AGRESSIVE
//Zombie rat - 3
7381 - 750 -1 -1 -1 5 1 60 120 MAGE -1 -1 AGRESSIVE
//Ghost - 19
7382 - 750 -1 -1 -1 5 1 60 120 MAGE -1 -1 AGRESSIVE
//Ghost - 19
7443 - 130 -1 -1 -1 4 1 60 30 MELEE -1 -1 AGRESSIVE
//Ghost - 19
7459 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE
//Ghost - 19
7460 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE
//Ghost - 19
7475 - 400 -1 -1 -1 4 1 60 140 MELEE -1 -1 PASSIVE
//Zombie - 24
7476 - 500 -1 -1 -1 4 1 60 140 MELEE -1 -1 PASSIVE
//Zombie - 24
7477 - 500 -1 -1 -1 4 1 60 140 MELEE -1 -1 PASSIVE
//Lesser demon - 82
7479 - 600 -1 -1 -1 4 1 60 140 MELEE -1 -1 PASSIVE
//Lost barbarian - 132
7480 - 700 -1 -1 -1 4 1 60 140 MELEE -1 -1 PASSIVE
//Skeleton hero - 149
7497 - 750 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Skeleton brute - 132
7500 - 400 -1 -1 -1 4 1 60 15 MELEE -1 -1 AGRESSIVE
//Skeleton warlord - 132
7501 - 400 -1 -1 -1 4 1 60 15 MELEE -1 -1 AGRESSIVE
//Skeleton heavy - 132
7502 - 400 -1 -1 -1 4 1 60 15 MELEE -1 -1 AGRESSIVE
//Skeleton thug - 132
7503 - 400 -1 -1 -1 4 1 60 15 MELEE -1 -1 AGRESSIVE
//Entrana firebird - 2
7528 - 220 -1 -1 -1 6 1 60 30 MELEE -1 -1 PASSIVE
//Mounted terrorbird gnome - 49
7606 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Mounted terrorbird gnome - 49
7607 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Mounted terrorbird gnome - 49
7608 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Duck - 1
7609 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Seagull - 2
7614 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Seagull - 3
7615 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Sir Lancelot - 127
7616 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Black Knight - 33
7617 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//K'ril Tsutsaroth - 650
7618 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Tstanon Karlak - 145
7619 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Zakl'n Gritch - 142
7620 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Balfrug Kreeyath - 151
7621 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Hellhound - 127
7626 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Imp - 7
7627 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Werewolf - 93
7628 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Werewolf - 93
7629 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vampyre - 77
7631 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Bloodveld - 81
7632 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Pyrefiend - 48
7634 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Gorak - 149
7635 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//spiritual warrior
7640 - 1000 9125 9127 9126 5 1 60 130 MELEE -1 -1 AGRESSIVE
//spiritual Ranger
7641 - 1000 9125 9127 9126 4 1 60 150 MELEE -1 -1 PASSIVE
//spiritual mage
7642 - 1780 9102 9132 9131 5 1 60 90 MELEE -1 -1 AGRESSIVE
//Kree'arra - 580
7643 - 1960 9102 9132 9131 5 1 60 90 MELEE -1 -1 AGRESSIVE
//Wingman Skree - 143
7644 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Flockleader Geerin - 149
7645 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Flight Kilisa - 159
7646 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//spiritual warrior
7647 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//spiritual Ranger
7648 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//spiritual Mage
7649 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Avansie - 69
7650 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Avansie - 93
7651 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Avansie - 84
7654 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Avansie - 95
7655 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Avansie - 92
7656 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Avansie - 113
7657 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Avansie - 137
7658 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Avansie - 148
7659 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Avansie - 85
7660 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Avansie - 73
7661 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Avansie - 79
7682 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Avansie - 89
7683 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Avansie - 109
7691 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Avansie - 97
7692 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Avansie - 131
7693 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Commander Zilyana - 596
7694 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Starlight - 149
7695 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Growler - 139
7696 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Bree - 146
7697 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Saradomin priest - 113
7698 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//spiritual warrior
7699 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//spiritual Ranger
7700 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//spiritual mage
7701 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Knight of Saradomin - 103
7702 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Knight of Saradomin - 101
7703 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//General Graardor - 624
7704 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Sergeant Strongstack - 141
7705 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Sergeant Steelwill - 142
7706 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Sergeant Grimspike - 142
7711 - 450 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Jogre - 58
7714 - 140 8080 8079 8078 5 1 60 20 MELEE -1 -1 PASSIVE
//Cyclops - 81
7715 - 140 8080 8079 8078 5 1 60 20 MELEE -1 -1 PASSIVE
//Cyclops - 81
7716 - 140 8080 8079 8078 5 1 60 20 MELEE -1 -1 PASSIVE
//Ork - 107
7767 - 800 -1 -1 -1 4 1 60 94 MELEE -1 -1 PASSIVE
//Ork - 107
7768 - 800 -1 -1 -1 4 1 60 94 MELEE -1 -1 PASSIVE
//Ork - 107
7769 - 800 -1 -1 -1 4 1 60 94 MELEE -1 -1 PASSIVE
//Ork - 107
7772 - 260 -1 -1 -1 4 1 60 80 RANGE -1 -1 AGRESSIVE
//Hobgoblin - 47
7773 - 260 -1 -1 -1 4 1 60 8 MAGE -1 -1 AGRESSIVE
//spiritual Ranger
7786 - 850 9449 9451 9450 5 1 60 90 MELEE -1 -1 AGRESSIVE
//spiritual Warrior
7787 - 1220 266 267 265 4 1 60 32 MELEE -1 -1 AGRESSIVE
//spiritual Mage
7793 - 2220 9449 9451 9450 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Goblin - 17
7795 - 600 -1 -1 -1 4 1 60 180 RANGE -1 -1 AGRESSIVE
//Goblin - 12
7797 - 2500 9439 9441 9440 4 1 60 300 MELEE -1 -1 AGRESSIVE
//Goblin - 12
7798 - 2650 9419 9417 9418 4 1 60 240 RANGE -1 -1 AGRESSIVE
//Goblin - 15
7799 - 2700 260 261 264 4 1 60 300 MELEE -1 -1 AGRESSIVE
//Goblin - 13
7800 - 1750 9471 9473 9472 4 1 60 165 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7801 - 900 9466 9468 9467 5 1 60 119 MAGE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7802 - 900 9466 9468 9467 5 1 60 119 MAGE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7803 - 900 9466 9468 9467 5 1 60 119 MAGE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7804 - 900 9466 9468 9467 5 1 60 119 MAGE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7805 - 950 9439 9441 9440 5 1 60 110 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7828 - 750 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7837 - 230 -1 -1 -1 4 1 60 40 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7838 - 230 -1 -1 -1 4 1 60 40 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 143
7873 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Warped terrorbird - 143
7874 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Warped terrorbird - 143
7875 - 70 422 425 836 5 4 60 10 MELEE -1 -1 PASSIVE
//Warped tortoise - 96
7876 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Warped tortoise - 96
7877 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Warped terrorbird - 81
7878 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Warped terrorbird - 81
7879 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Warped terrorbird - 81
7880 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE
//Warped terrorbird - 81
7881 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE
//Warped terrorbird - 81
7882 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE
//Warped terrorbird - 81
7883 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE
//Warped terrorbird - 81
7884 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE
//Warped terrorbird - 81
7891 - 10000 -1 -1 -1 5 2 0 10 MELEE -1 -1 PASSIVE
//Warped terrorbird - 143
7909 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Warped terrorbird - 143
7910 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Warped terrorbird - 143
7913 - 20 -1 -1 -1 4 1 60 15 MELEE -1 -1 PASSIVE
//Elite defiler - 81
7914 - 47 -1 -1 -1 4 1 60 12 MELEE -1 -1 PASSIVE
//Pirate - 23
7915 - 67 -1 -1 -1 4 1 60 19 MELEE -1 -1 PASSIVE
//Pirate - 23
7916 - 87 -1 -1 -1 4 1 60 21 MELEE -1 -1 PASSIVE
//Pirate - 23
7917 - 87 -1 -1 -1 4 1 60 21 MELEE -1 -1 PASSIVE
//Pirate - 23
7918 - 87 -1 -1 -1 4 1 60 21 MELEE -1 -1 PASSIVE
//Pirate - 23
7919 - 87 -1 -1 -1 4 1 60 21 MELEE -1 -1 PASSIVE
//Pirate - 26
7920 - 100 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Pirate - 26
7922 - 113 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Pirate - 26
7923 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Pirate - 26
7924 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Pirate - 26
7925 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Pirate - 26
7926 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Zamorak warrior - 84
7927 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Zamorak warrior - 85
7928 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Zamorak ranger - 81
7966 - 200 422 425 836 4 1 60 30 MELEE -1 -1 AGRESSIVE
//Zamorak ranger - 81
7994 - 440 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Zamorak mage - 84
7998 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Zamorak mage - 84
7999 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Cave lizard - 37
8125 - 1500 -1 -1 -1 5 1 60 220 MELEE -1 -1 AGRESSIVE
//Zamorak crafter - 19
8127 - 250 -1 -1 -1 1 1 60 130 MAGE -1 -1 AGRESSIVE
//Zamorak crafter - 19
8133 - 20000 10057 10386 10385 4 3 100 513 SPECIAL -1 -1 AGRESSIVE
//Jungle spider - 40
8149 - 1500 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Jungle spider - 40
8150 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Tenacious toucan - 70
8151 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Giant ant worker - 40
8152 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Giant ant soldier - 58
8153 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Giant wasp - 66
8159 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Pernicious parrot - 66
8160 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Giant wasp - 66
8161 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Snothead - 35
8162 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Snailfeet - 45
8163 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Strongbones - 75
8164 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Miner ancestor - 43
8173 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Smith ancestor - 43
8178 - 100 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Warrior ancestor - 66
8281 - 2750 -1 -1 -1 4 1 60 300 MELEE -1 -1 AGRESSIVE
//Miner ancestor - 43
8282 - 2750 -1 -1 -1 4 1 60 300 MELEE -1 -1 AGRESSIVE
//Smith ancestor - 43
8283 - 2750 -1 -1 -1 4 1 60 300 SPECIAL -1 -1 AGRESSIVE
//Warrior ancestor - 61
8312 - 1050 10844 10845 10846 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Dried zombie - 89
8313 - 1050 10844 10845 10846 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Dried zombie - 94
8314 - 1050 10844 10845 10846 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Dried zombie - 110
8315 - 1050 10844 10845 10846 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Scabaras Ranger - 103
8316 - 800 10848 10849 10847 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Scabaras lancer - 112
8317 - 800 10848 10849 10847 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Scabaras Locust - 106
8318 - 800 10848 10849 10847 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Locust lancer - 109
8319 - 800 10848 10849 10847 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Locust Ranger - 98
8320 - 800 10851 10852 10850 4 1 60 170 MAGE -1 -1 AGRESSIVE
//Crocodile - 89
8321 - 800 10851 10852 10850 4 1 60 170 MAGE -1 -1 AGRESSIVE
//Scabaras mage - 98
8322 - 800 10851 10852 10850 4 1 60 170 MAGE -1 -1 AGRESSIVE
//Scabaras mage - 88
8323 - 800 10851 10852 10850 4 1 60 170 MAGE -1 -1 AGRESSIVE
//Druid - 33
8324 - 1150 10854 10855 10856 4 1 60 130 MELEE -1 -1 AGRESSIVE
//Druid - 33
8325 - 1150 10854 10855 10856 4 1 60 130 MELEE -1 -1 AGRESSIVE
//Druid - 33
8326 - 1150 10854 10855 10856 4 1 60 130 MELEE -1 -1 AGRESSIVE
//Druid - 33
8327 - 1150 10854 10855 10856 4 1 60 130 MELEE -1 -1 AGRESSIVE
//Druid - 33
8334 - 780 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Druid - 33
8335 - 6500 -1 -1 -1 5 0 10 300 SPECIAL -1 -1 AGRESSIVE
//Druid - 33
8349 - 3260 -1 10923 10917 6 4 60 269 SPECIAL -1 -1 AGRESSIVE
//Druid - 33
8350 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Druid - 33
8351 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Druidess - 33
8352 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Druidess - 33
8353 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Druidess - 33
8354 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Druidess - 33
8355 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Druidess - 33
8356 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Druidess - 33
8357 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Druidess - 33
8358 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Fire giant - 86
8359 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Fire giant - 86
8360 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Big wolf - 73
8361 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Ogress champion - 99
8362 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Ogress warrior - 86
8363 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Ogress warrior - 86
8364 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Ogress - 69
8365 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Ogress - 69
8366 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Ork statue - 63
8422 - 1 -1 -1 -1 4 4 0 300 RANGE -1 -1 PASSIVE
//Ogre statue - 75
8436 - 550 -1 -1 -1 4 1 60 60 MELEE -1 -1 PASSIVE
//Ourg statue - 200
8437 - 850 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Chaos druid - 13
8438 - 850 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Ork legion - 70
8439 - 850 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Dagon'hai Monk - 97
8440 - 850 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Dagon'hai Monk - 97
8501 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Dagon'hai Monk - 97
8528 - 10000 -1 12693 12694 5 5 0 322 SPECIAL -1 -1 AGRESSIVE
//Cockroach drone - 8
8529 - 10000 -1 12693 12694 5 5 0 322 SPECIAL -1 -1 AGRESSIVE
//Cockroach worker - 56
8531 - 10000 -1 12693 12694 5 5 0 322 SPECIAL -1 -1 PASSIVE
//Cockroach soldier - 83
8549 - 2550 -1 -1 -1 4 1 60 290 MAGE -1 -1 AGRESSIVE
//Mugger - 6
8559 - 1350 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Mugger - 6
8560 - 1350 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Yeti - 93
8561 - 800 -1 -1 -1 4 1 60 110 RANGE -1 -1 AGRESSIVE
//Yeti - 93
8562 - 800 -1 -1 -1 4 1 60 110 RANGE -1 -1 AGRESSIVE
//Gnoeals - 93
8563 - 1000 -1 -1 -1 4 1 60 130 RANGE -1 -1 AGRESSIVE
//Gnoeals - 84
8564 - 1000 -1 -1 -1 4 1 60 130 RANGE -1 -1 AGRESSIVE
//Highwayman - 5
8565 - 800 -1 -1 -1 4 1 60 90 MAGE -1 -1 AGRESSIVE
//Jelly - 78
8566 - 800 -1 -1 -1 4 1 60 90 MAGE -1 -1 AGRESSIVE
//Jelly - 78
8567 - 1100 -1 -1 -1 4 1 60 120 MAGE -1 -1 AGRESSIVE
//Tumeken's shadow - 41
8568 - 1100 -1 -1 -1 4 1 60 120 MAGE -1 -1 AGRESSIVE
//Tumeken's shadow - 50
8596 - 10 -1 -1 -1 4 1 60 500 MELEE -1 -1 AGRESSIVE
//Tumeken's shadow - 55
8597 - 10 -1 -1 -1 4 1 60 460 MELEE -1 -1 AGRESSIVE
//Tumeken's shadow - 64
8598 - 450 -1 -1 -1 4 1 60 44 MELEE -1 -1 PASSIVE
//Tumeken's shadow - 72
8599 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE
//Golem guard - 47
8616 - 450 -1 -1 -1 4 1 60 44 MELEE -1 -1 PASSIVE
//Small scarab - 41
8617 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE
//Small scarab - 41
8658 - 600 -1 -1 -1 7 1 60 73 MELEE -1 -1 AGRESSIVE
//Small scarab - 41
8660 - 600 11470 11473 11476 5 1 60 90 MELEE -1 -1 PASSIVE
//Small scarab - 41
8724 - 880 -1 -1 -1 4 1 60 120 MAGE -1 -1 AGRESSIVE
//Khazard Guard - 23
8771 - 1000 12146 12147 12150 5 1 60 121 MELEE -1 -1 PASSIVE
//Vyrewatch - 110
8772 - 500 99 100 102 4 1 60 133 MELEE -1 -1 PASSIVE
//Vyrewatch - 120
8773 - 500 99 100 102 4 1 60 133 MELEE -1 -1 PASSIVE
//Vyrewatch - 130
8774 - 500 99 100 102 4 1 60 133 MELEE -1 -1 PASSIVE
//Vyrewatch - 140
8776 - 1220 12141 12185 12181 6 1 60 110 RANGE -1 -1 AGRESSIVE
//Vyrewatch - 110
8777 - 1220 12142 12185 12181 6 1 60 110 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
8778 - 610 99 100 102 5 1 60 63 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
8778 - 610 99 100 102 5 1 60 63 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 140
8779 - 610 99 100 102 5 1 60 63 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
8781 - 800 12173 100 102 4 1 60 100 RANGE -1 -1 PASSIVE
//Vyrewatch - 120
8782 - 800 12173 100 102 4 1 60 100 RANGE -1 -1 PASSIVE
//Vyrewatch - 130
8783 - 500 99 100 102 4 1 60 133 MELEE -1 -1 PASSIVE
//Vyrewatch - 140
